"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1928600756837327069","Fri May 30 23:53:48 +0000 2025","2","It will facilitate seamless transactions offer staking opportunities and integrate DeFi solutions. Notably a strategic partnership with MAG is set to tokenize $3 billion in real estate assets making high-value properties accessible to a global audience #MBG #Crypto #DeFi","1928600764521320505","","jaghy_","en","","0","1","0","https://x.com/undefined/status/1928600764521320505","1548807408075636736",
"1928600756837327069","Fri May 30 23:53:47 +0000 2025","2","With a daily trading volume exceeding $20 billion MultiBank Group is poised to make a significant impact in the crypto space $MBG is more than a token; it's the cornerstone of MultiBank's expansive ecosystem #MBG #Crypto #DeFi #Blockchain #FinanceRevolution #riyadh","1928600759727247605","","jaghy_","en","","0","1","0","https://x.com/undefined/status/1928600759727247605","1548807408075636736",
"1928600756837327069","Fri May 30 23:53:46 +0000 2025","5"," Big news from @multibank_io: the $MBG Token Generation Event (TGE) is on the horizon! This isn't just another token $MBG is set to revolutionize the financial landscape by bridging traditional finance with blockchain technology #MBG #Crypto #DeFi #BamBam #NexT1DE","1928600756837327069","","","en","","0","2","1","https://x.com/undefined/status/1928600756837327069","1548807408075636736",
"1928007289300005169","Fri May 30 23:52:59 +0000 2025","0","@reaareaa__ Presiden Prabowo selalu yakin MBG di Papua bisa membawa perubahan","1928600559516373078","","reaareaa__","in","","0","0","0","https://x.com/undefined/status/1928600559516373078","1698615672497143808",
"1928398741515468929","Fri May 30 23:51:28 +0000 2025","0","@Forum_MBG Dukung Lanjutkan MBG dengan sistem dan sop yg semakin baik agar zero kejadian ketacunan dll","1928600177998442746","","Forum_MBG","in","","0","0","0","https://x.com/undefined/status/1928600177998442746","1725908723103858688",
"1928408242020868181","Fri May 30 23:48:29 +0000 2025","0","@InvestorID Pemerintah pasti.sudah memikirkan.secara matang apa akibat dan manfaat bila Lanjutkan MBG ini lah","1928599427293299097","","InvestorID","in","","0","0","0","https://x.com/undefined/status/1928599427293299097","1725908723103858688",
"1928310864685470145","Fri May 30 23:47:28 +0000 2025","0","@MemeComicIndo Pimpinan lembaga negara dungu? MBG solusinya","1928599170958635306","","MemeComicIndo","in","","0","0","0","https://x.com/undefined/status/1928599170958635306","1213740325690195968",
"1928565672839127506","Fri May 30 23:46:39 +0000 2025","0","@0xNaxeer_ @multibank_io @TacBuild @union_build @ArciumHQ @stayloudio many are sleeping on the potential of $MBG","1928598966410588344","","0xNaxeer","en","","0","0","0","https://x.com/undefined/status/1928598966410588344","1447479858674741248",
"1928598962153369771","Fri May 30 23:46:38 +0000 2025","0","If prabowo like magelang that much then why is makan bergizi gratis havent happen in magelang mmmmm Rencana liat mbg ku gagal ","1928598962153369771","","","en","","0","0","0","https://x.com/undefined/status/1928598962153369771","870444020832452608",
"1928022081196687377","Fri May 30 23:46:14 +0000 2025","0","@MasPe_22 Dengan support Presiden Prabowo MBG jadi role model program inspiratif di Indonesia","1928598859628032021","","MasPe_22","in","","0","0","0","https://x.com/undefined/status/1928598859628032021","1686997079418347520",
"1928021669701919214","Fri May 30 23:45:26 +0000 2025","0","@MasPe_22 Program MBG bisa makin besar karena dorongan dan support dari Presiden Prabowo","1928598657185554616","","MasPe_22","in","","0","0","0","https://x.com/undefined/status/1928598657185554616","1684843454734749696",
"1928419619666268640","Fri May 30 23:45:07 +0000 2025","0","@Sweytboy Padahal pemerintah tetap Lanjutkan MBG tuh jangan gila ya kamu kwontol","1928598580106756109","","Sweytboy","in","","0","0","0","https://x.com/undefined/status/1928598580106756109","1725908723103858688",
"1928598034578825258","Fri May 30 23:45:04 +0000 2025","1","@biggestbirdorg @multibank_io Exciting stuff! Bridging Trad Fi with blockchain is a big move. Curious what s the main utility or use case for $MBG?","1928598565720395940","","biggestbirdorg","en","","0","0","0","https://x.com/undefined/status/1928598565720395940","2181087436",
"1928428804340584602","Fri May 30 23:43:38 +0000 2025","0","@tempodotco Dapur 2 SPPG itu juga butuh pekerja jadi memang bener kata pak menteri MBG memang menyerap tenaga kerja lokal disekitar dapur SPPG dukung Lanjutkan MBG","1928598204225835020","","tempodotco","in","","0","0","0","https://x.com/undefined/status/1928598204225835020","1725908723103858688",
"1928598034578825258","Fri May 30 23:42:59 +0000 2025","2","A standout feature: $MBG powers the tokenization of $3 billion in real estate assets through a strategic partnership with MAG Group. This initiative unlocks liquidity and broadens access to high-value developments. https://t.co/oKWkQptbFL","1928598043516915855","https://pbs.twimg.com/media/GsPA98RWwAAwhkI.jpg","biggestbirdorg","en","","0","0","0","https://x.com/undefined/status/1928598043516915855","1193856634902241281",
"1928565672839127506","Fri May 30 23:41:26 +0000 2025","0","@PhilipJacob26 @multibank_io @TacBuild @union_build @ArciumHQ @stayloudio $MBG news will spread all over the CT","1928597651005518264","","PhilipJacob26","en","","0","0","0","https://x.com/undefined/status/1928597651005518264","1496978344298098689",
"1928595192199749950","Fri May 30 23:40:59 +0000 2025","0","@PhilipJacob26 @multibank_io they should fade $MBG at their own peril","1928597538359177270","","PhilipJacob26","en","","0","0","0","https://x.com/undefined/status/1928597538359177270","1447479858674741248",
"1928536792191398121","Fri May 30 23:37:46 +0000 2025","0","@farmercist_eth @stayloudio @humafinance @opensea @Mira_Network dont forget on $MBG @multibank_io is on the race.","1928596730787835976","","farmercist_eth","en","","0","0","0","https://x.com/undefined/status/1928596730787835976","1788454713693736960",
"1928458881384038515","Fri May 30 23:34:46 +0000 2025","1","@DermagaGarely @tempodotco lebih baik dana MBG itu untuk mengatasi pengangguran","1928595973472768115","","DermagaGarely","in","","0","1","0","https://x.com/undefined/status/1928595973472768115","1369533748417495049",
"1928595942183223320","Fri May 30 23:34:38 +0000 2025","0","昨日履いたレインシューズで 靴擦れできて痛かったから 庇って歩いたんだろうな 今日は股関節が痛いわ ಠ⁠ᴥ⁠ಠ","1928595942183223320","","","ja","","0","0","0","https://x.com/undefined/status/1928595942183223320","196114078",
"1928595031109283992","Fri May 30 23:34:21 +0000 2025","0","@serinamimiuns Program MBG Untuk indonesia sehat !","1928595867491094944","","serinamimiuns","in","","0","0","0","https://x.com/undefined/status/1928595867491094944","1662288458159906816",
"1928595042228384110","Fri May 30 23:34:17 +0000 2025","0","@serinamimiuns Program MBG Untuk indonesia sehat !","1928595852391510214","","serinamimiuns","in","","0","0","0","https://x.com/undefined/status/1928595852391510214","1662288458159906816",
"1928595053598949887","Fri May 30 23:34:14 +0000 2025","0","@serinamimiuns Program MBG Untuk indonesia sehat !","1928595839120806331","","serinamimiuns","in","","0","0","0","https://x.com/undefined/status/1928595839120806331","1662288458159906816",
"1928595065020232085","Fri May 30 23:34:09 +0000 2025","0","@serinamimiuns Program MBG Untuk indonesia sehat !","1928595820116586965","","serinamimiuns","in","","0","0","0","https://x.com/undefined/status/1928595820116586965","1662288458159906816",
"1928595076789256289","Fri May 30 23:34:06 +0000 2025","0","@serinamimiuns Program MBG Untuk indonesia sehat !","1928595805759328417","","serinamimiuns","in","","0","0","0","https://x.com/undefined/status/1928595805759328417","1662288458159906816",
"1928595775015051404","Fri May 30 23:33:58 +0000 2025","0","When G Herbo said And I'm GDK EBK MBG NLMB crazy Give me a switch it get like NC-double A nigga I'll blitz . Niggas bitches I don't appreciate it but he switch out like he crazy Sent a hit I'm mad 'cause he made me I was gettin' high at the Ritz nigga what ","1928595775015051404","","","en","","0","0","0","https://x.com/undefined/status/1928595775015051404","114324723",
"1928007289300005169","Fri May 30 23:30:17 +0000 2025","0","@reaareaa__ Presiden Prabowo selalu hadir buat MBG Papua semoga jadi awal kemajuan besar","1928594843963686982","","reaareaa__","in","","0","0","0","https://x.com/undefined/status/1928594843963686982","1832277918543966209",
"1928594840838639619","Fri May 30 23:30:16 +0000 2025","0","my food safety professor wont stop talking about mbg di kelas","1928594840838639619","","","en","","0","0","0","https://x.com/undefined/status/1928594840838639619","1863539095080992768",
"1928022081196687377","Fri May 30 23:28:22 +0000 2025","0","@MasPe_22 Presiden Prabowo ternyata care banget sama program MBG keren sih bisa jadi panutan","1928594365556867380","","MasPe_22","in","","0","0","0","https://x.com/undefined/status/1928594365556867380","1702556796865622016",
"1928259108316021173","Fri May 30 23:27:10 +0000 2025","8","@duc_of_nowhere Semua ini demi mbg asyem","1928594062812262457","","duc_of_nowhere","in","","0","0","0","https://x.com/undefined/status/1928594062812262457","1458661590610284548",
"1928441030057332984","Fri May 30 23:25:45 +0000 2025","0","@MusfarYasin @prabowo Pemerintah mau punya program sebagus apapun klu korupsi merajalela tetap aja akan jelek Lanjutkan MBG dan buat UU hukuman mati koruptor biar afdol","1928593703070839291","","MusfarYasin","in","","0","0","0","https://x.com/undefined/status/1928593703070839291","1725908723103858688",
"1928007037713084465","Fri May 30 23:24:37 +0000 2025","0","@reaareaa__ Bangga punya Presiden Prabowo support ke MBG di Papua nggak setengah-setengah","1928593418231390640","","reaareaa__","in","","0","0","0","https://x.com/undefined/status/1928593418231390640","1699278585859899392",
"1928007037713084465","Fri May 30 23:23:19 +0000 2025","0","@reaareaa__ Papua jadi makin semangat punya Presiden Prabowo yang dukung MBG sepenuh hati","1928593091000213961","","reaareaa__","in","","0","0","0","https://x.com/undefined/status/1928593091000213961","1684040233590091776",
"1928592931004252495","Fri May 30 23:22:40 +0000 2025","1","Seluruh lapisan masyarakat mendukung Program Makan Bergizi Gratis di Papua #papua #papuatengah #papuahits #jayapura #nabire #jayawijaya #merauke #mbg #mbgpapua #MBGMajukanPapua https://t.co/wuVxOK98LH","1928592931004252495","https://pbs.twimg.com/media/GsO9C2bbkAAo-ma.jpg","","in","","0","0","0","https://x.com/undefined/status/1928592931004252495","1356941787487588355",
"1928456298603130922","Fri May 30 23:22:33 +0000 2025","1","@Subur0204 Suka banget nyebar kebencian baca dulu secara lengkap biar tau apa isi beritanya gak liat judul doang mana bawa2 MBG lagi tambah tantrum klu pemerintah tetap Lanjutkan MBG","1928592899974828144","","Subur0204","in","","0","0","0","https://x.com/undefined/status/1928592899974828144","1725908723103858688",
"1928592593262366882","Fri May 30 23:21:20 +0000 2025","1","Sekertaris Dewan Adat Suku Moi Benhur Yoboisembut mendukung Program Makan Bergizi Gratis di Papua #papua #papuatengah #papuahits #jayapura #nabire #jayawijaya #merauke #mbg #mbgpapua #MBGMajukanPapua https://t.co/P7mM0t39il","1928592593262366882","https://pbs.twimg.com/media/GsO8vS3aMAA7iHk.jpg","","in","","0","0","0","https://x.com/undefined/status/1928592593262366882","1356941787487588355",
"1928591978582757560","Fri May 30 23:18:53 +0000 2025","1","Dukung Program Makan Bergizi Gratis untuk anak-anak di Papua #papua #papuatengah #papuahits #jayapura #nabire #jayawijaya #merauke #mbg #mbgpapua #MBGMajukanPapua https://t.co/R12OZ7YiRd","1928591978582757560","https://pbs.twimg.com/ext_tw_video_thumb/1928591943287889920/pu/img/tWEqJ9WxPhd9YBFQ.jpg","","in","","0","0","0","https://x.com/undefined/status/1928591978582757560","1356941787487588355",
"1928591737729040841","Fri May 30 23:17:56 +0000 2025","1","MBG terus menjangkau pelosok Papua demi menyiapkan anak-anak Papua sehat dan cerdas #papua #papuatengah #papuahits #jayapura #nabire #jayawijaya #merauke #mbg #mbgpapua #MBGMajukanPapua https://t.co/Xw5T6BfBoK","1928591737729040841","https://pbs.twimg.com/media/GsO79gXbkAA-yuZ.jpg","","in","","0","0","0","https://x.com/undefined/status/1928591737729040841","1356941787487588355",
"1928432522670809579","Fri May 30 23:16:33 +0000 2025","0","@anakodok2009 @kumparan @FDonghun @Kimberley_PS08 @bengkeldodo @ajengcute16__ @tekarok007 Program prioritas mana bisa dihentikan yg ada malah me Lanjutkan MBG","1928591390579016149","","anakodok2009","in","","0","0","0","https://x.com/undefined/status/1928591390579016149","1725908723103858688",
"1928007037713084465","Fri May 30 23:14:01 +0000 2025","0","@reaareaa__ MBG Papua jadi bukti nyata perhatian Presiden Prabowo ke Indonesia Timur","1928590750519795926","","reaareaa__","in","","0","0","0","https://x.com/undefined/status/1928590750519795926","1694606910044131328",
"1928432522670809579","Fri May 30 23:09:00 +0000 2025","0","@bocahgundu @kumparan Ya karena Prabs menang dgn janji MBG nya ya wajar bila melaksanakan janji kampanye dong salahnya dimana bila di Lanjutkan MBG nya","1928589489116721175","","bocahgundu","in","","0","1","0","https://x.com/undefined/status/1928589489116721175","1725908723103858688",
"1928490690994110824","Fri May 30 23:08:37 +0000 2025","0","@srikandimasjuna Yang dimaksut disini anak yang cukup asupan gizinya baik pertumbuhannya pun juga baik.Lanjutkan MBG","1928589392714645570","","srikandimasjuna","in","","0","0","0","https://x.com/undefined/status/1928589392714645570","1719343607243837440",
"1928574282474373158","Fri May 30 23:06:59 +0000 2025","0","@Buddyspa11 @multibank_io Some tokens chase hype. $MBG builds utility. Stake. Trade. Govern backed by real infra &amp; global regs.","1928588984294191553","","Buddyspa11","en","","0","0","0","https://x.com/undefined/status/1928588984294191553","1172577646817042432",
"1928571327943786894","Fri May 30 23:05:35 +0000 2025","1","@Sirhyzik @multibank_io Why just trade when you can belong? multibank_io is more than a platform it's an ecosystem built for growth. $MBG is coming. I'm in.","1928588630974411093","","Sirhyzik","en","","0","0","0","https://x.com/undefined/status/1928588630974411093","1172577646817042432",
"1928074625331728608","Fri May 30 23:05:00 +0000 2025","0","@checkthreadsini @tanyakanrl Berarti MBG yang terbaik untuk negeri ini dan itu faktanya.Lanjutkan MBG","1928588482823254521","","checkthreadsini","in","","0","0","0","https://x.com/undefined/status/1928588482823254521","1719343607243837440",
"1928413913668001881","Fri May 30 23:04:21 +0000 2025","1","@Mitsuki_Momoi_ おはよー！準備ふぁいと！！ 外寒いから風邪ひかんよにね( ; ; )","1928588320197493035","","Mitsuki_Momoi_","ja","","0","0","0","https://x.com/undefined/status/1928588320197493035","1226578477458968576",
"1928241408265122045","Fri May 30 23:03:37 +0000 2025","0","@lord_of_poison @angga_fzn Mslh MBG aja nggak mau dengerin kata pakar aplg mslh teknologi canggih","1928588134507491642","","lord_of_poison","in","","0","0","0","https://x.com/undefined/status/1928588134507491642","1760665671099383808",
"1928579009949921674","Fri May 30 23:03:09 +0000 2025","0","@OlanSShile @multibank_io $MBG isn t just a ticker it s a blueprint for the future of regulated digital finance. With multibank_io leading the charge this ecosystem blends trust utility and real-world backing into something far bigger than hype.","1928588018039898319","","OlanSShile","en","","0","0","0","https://x.com/undefined/status/1928588018039898319","1172577646817042432",
"1928500591853978078","Fri May 30 23:01:02 +0000 2025","0","@jabarhotnews Yes dukung Lanjutkan MBG semakin meluas agar sasaran semakin banyak dan merata","1928587484398592143","","jabarhotnews","in","","0","0","0","https://x.com/undefined/status/1928587484398592143","1725908723103858688",
"1928022081196687377","Fri May 30 22:58:04 +0000 2025","0","@MasPe_22 Pak Prabowo terus support program MBG semoga makin lancar dan bawa perubahan positif","1928586736700903796","","MasPe_22","in","","0","0","0","https://x.com/undefined/status/1928586736700903796","1702186948943925248",
"1928506628091031922","Fri May 30 22:56:08 +0000 2025","0","@Rachmadaaa Yang dikasih MBG itu bukan bayinya tetapi paska hamilnya agar perkembangan bayi bagus dan tidak gizi buruk.Lanjutkan MBG","1928586251575423185","","Rachmadaaa","in","","0","0","0","https://x.com/undefined/status/1928586251575423185","1719343607243837440",
"1928432522670809579","Fri May 30 22:54:57 +0000 2025","0","@kumparan Ga sulit kalo MBG di cancel sama anda pecat2in ASN yg ga bisa kerja di level kementrian maupun daerah @kemendagri","1928585953884385404","","kumparan","in","","1","4","0","https://x.com/undefined/status/1928585953884385404","40016292",
"1928507212063711444","Fri May 30 22:54:10 +0000 2025","0","@bicsik Korban MBG sudah langsung ditangani dan BGN langsung evaluasi kok dapur yang bermasalah langsung putus kontrak dan pengas pun diganti dan dipwrketat.Lanjutkan MBG","1928585758753042839","","bicsik","in","","1","0","0","https://x.com/undefined/status/1928585758753042839","1719343607243837440",
"1928424579761934407","Fri May 30 22:51:53 +0000 2025","0","@reosandyraihan @Sorayaame MBG yang bermasalah kemaren kan bukan salah programnya tapi dipelaksanaannya masih ada yang lalai.Lanjutkan MBG","1928585182925250972","","","in","","0","0","0","https://x.com/undefined/status/1928585182925250972","1719343607243837440",
"1928064615268631003","Fri May 30 22:50:44 +0000 2025","0","@Amina_Mbg C est tes cheveux ?","1928584894923395106","","Amina_Mbg","fr","","0","0","0","https://x.com/undefined/status/1928584894923395106","3310909030",
"1928007037713084465","Fri May 30 22:50:08 +0000 2025","0","@reaareaa__ Dukungan tulus Presiden Prabowo ke MBG Papua inspiratif banget buat semua","1928584742041170373","","reaareaa__","in","","0","0","0","https://x.com/undefined/status/1928584742041170373","1701469671403495424",
"1928467563316429182","Fri May 30 22:49:44 +0000 2025","1","@libsoftiktok Off with his head you sad excuse for a justice system","1928584639423127792","","libsoftiktok","en","","0","0","0","https://x.com/undefined/status/1928584639423127792","1642054925579350016",
"1928524555934646602","Fri May 30 22:47:24 +0000 2025","0","@kylietora Biasanya doa yang buruk itu akan kembali kediri sendiri. MBG yang bermasalah sudah dievaluasi dan vendor diganti.Lanjutkan MBG","1928584052543729850","","kylietora","in","","1","0","0","https://x.com/undefined/status/1928584052543729850","1719343607243837440",
"1928526888911229370","Fri May 30 22:42:28 +0000 2025","0","@sptrosaliaa_ Tidak ada yang salah kok dengan apa yang beliau sampaikan karena makan bergizi itu memang penunjang pertumbuhan anak.Lanjutkan MBG","1928582811113377848","","sptrosaliaa_","in","","0","0","0","https://x.com/undefined/status/1928582811113377848","1719343607243837440",
"1928581760893309101","Fri May 30 22:38:19 +0000 2025","0","Ready to level up your trading game with $MBG? Explore what real utility real assets and real regulation look like in crypto. Visit: https://t.co/aPHn3xnvNI #MBGChampion #Crypto #TokenLaunch @multibank_io","1928581769848091053","","mikenndrew5","en","","0","0","0","https://x.com/undefined/status/1928581769848091053","1704421454530351104",
"1928581760893309101","Fri May 30 22:38:19 +0000 2025","0","Plus https://t.co/qDa6CLxvY9 is already regulated in the UAE 🇦🇪 Australia 🇦🇺 and Seychelles 🇸🇨 Add in a 10/10 Hacken security rating and MPC wallet custody and you ve got the safest homes for your crypto $MBG brings the perks. It brings the muscle. TGE is just the beginning.","1928581767255990330","","mikenndrew5","en","","0","1","0","https://x.com/undefined/status/1928581767255990330","1704421454530351104",
"1928581760893309101","Fri May 30 22:38:18 +0000 2025","0","$MBG isn t just another token. It powers the https://t.co/qDa6CLxvY9 ecosystem: Lower trading fees Early access to exclusive deals Ecosystem rewards &amp; incentives And with MultiBank s institutional backing you re trading on solid ground not vapor.","1928581764403921406","","mikenndrew5","en","","0","1","0","https://x.com/undefined/status/1928581764403921406","1704421454530351104",
"1928581760893309101","Fri May 30 22:38:17 +0000 2025","0","The $MBG Token Generation Event is almost here and it s way more than hype. @multibank_io is building something serious: a global regulated crypto exchange backed by real-world assets top-tier security and utility-driven rewards. Here s why $MBG matters https://t.co/2MHShSlO5f","1928581760893309101","https://pbs.twimg.com/media/GsOyk0HWkAMqftM.png","","en","","0","1","0","https://x.com/undefined/status/1928581760893309101","1704421454530351104",
"1928579009949921674","Fri May 30 22:37:45 +0000 2025","1","@multibank_io $MBG isn t just a token it s your passport to an entire crypto finance ecosystem. Staking rewards governance and launchpads all backed by 20 years of real finance. #MBG #CryptoEcosystem #MultiBank #Web3 #DeFiToken","1928581625190686803","","OlanSShile","en","","0","0","0","https://x.com/undefined/status/1928581625190686803","1766579291406348288",
"1928579009949921674","Fri May 30 22:37:04 +0000 2025","2","@multibank_io Ecosystem Vision: A unified regulated user-first crypto platform: Low fees Institutional tools Global access Rewards for real engagement The ecosystem scales with the users and so does $MBG.","1928581455652798510","","OlanSShile","en","","0","1","0","https://x.com/undefined/status/1928581455652798510","1766579291406348288",
"1928022081196687377","Fri May 30 22:36:47 +0000 2025","0","@MasPe_22 Dukungan Presiden Prabowo membuktikan MBG layak jadi program unggulan di Indonesia","1928581380692451342","","MasPe_22","in","","0","0","0","https://x.com/undefined/status/1928581380692451342","1702575358338547712",
"1928021669701919214","Fri May 30 22:36:25 +0000 2025","0","@MasPe_22 Presiden Prabowo ngasih contoh bagus buat pemerintah lain soal cara support program MBG","1928581290951082390","","MasPe_22","in","","0","0","0","https://x.com/undefined/status/1928581290951082390","1696070258489245696",
"1928579009949921674","Fri May 30 22:35:57 +0000 2025","1","@multibank_io Backed by Global Finance What makes this ecosystem unique? It s built on MultiBank Group s 20-year legacy in traditional finance. Real licenses. Real revenue. Real clients. $MBG connects DeFi to TradFi like never before.","1928581173447377085","","OlanSShile","en","","0","1","0","https://x.com/undefined/status/1928581173447377085","1766579291406348288",
"1927894660761911372","Fri May 30 22:26:03 +0000 2025","0","@ari_budiman69 @txtdrimedia Maka dari tu kedepan MBG akan diperketat pengawasannya agar vendor tidak tledor lagi.Lanjutkan MBG","1928578680638374348","","ari_budiman69","in","","0","0","0","https://x.com/undefined/status/1928578680638374348","1719343607243837440",
"1928578044823830959","Fri May 30 22:23:34 +0000 2025","0","But the real game-changer? $MBG token. It s your access key to: Trading fee discounts Early investment rounds Ecosystem rewards And even exposure to tokenized real estate deals in the UAE https://t.co/lxM9q2NW42","1928578054940492160","https://pbs.twimg.com/media/GsOu8QYWsAAFj00.png","mikenndrew5","en","","0","1","0","https://x.com/undefined/status/1928578054940492160","1704421454530351104",
"1928310864685470145","Fri May 30 22:23:10 +0000 2025","0","@neo_k00k33 @MemeComicIndo MBG akan membawa dampak positif untuk negara ini.Lanjutkan MBG","1928577954000277574","","neo_k00k33","in","","0","0","0","https://x.com/undefined/status/1928577954000277574","1719343607243837440",
"1928453404315226209","Fri May 30 22:21:12 +0000 2025","2","@Samuelsimonsun1 @multibank_io This is next-level innovation! Tokenizing luxury real estate opens doors for everyone to invest truly democratizing access. Excited to see how $MBG and @multibank_io are shaping the future of property and DeFi! ️","1928577461303796188","","Samuelsimonsun1","en","","0","1","0","https://x.com/undefined/status/1928577461303796188","1742790940878614528",
"1925567170718699827","Fri May 30 22:21:12 +0000 2025","0","@V0usmeVoyez__ @rabb_rabi23 @adriaInsight @RayDalio Dia lupa rupiah pernah di bawah 3000 per dollar USA 2300 kurs nya. Melesat jadi 17.000 sekarang. Eh cm buat MBG aja tuh program yg prioritas. Ekonomi Ekonomi Ekonomi yg dibutuhkan. Pdhal anaknya begawan ekonomi katanya.","1928577459479355822","","V0usmeVoyez__","in","","0","3","0","https://x.com/undefined/status/1928577459479355822","1712418593063964672",
"1928570893183160771","Fri May 30 22:20:15 +0000 2025","0","@dumbdeimos Meski tidak besar tetapi MBG juga membuka lapangan kerja kok.Lanjutkan MBG","1928577221582794951","","dumbdeimos","in","","0","0","0","https://x.com/undefined/status/1928577221582794951","1719343607243837440",
"1928577189865508934","Fri May 30 22:20:07 +0000 2025","1","Hapus aja toh engga berjalan baik. Itu mbg mah cuman jd sarannya koruptor. Engga ada itu makanan bergizi.","1928577189865508934","","","in","","5","25","0","https://x.com/undefined/status/1928577189865508934","1450056695728664576",
"1927894660761911372","Fri May 30 22:17:44 +0000 2025","0","@mustmulyono @txtdrimedia MBG yang standar BGN juga sudah termasuk enak dan bergizi kok.Lanjutkan MBG","1928576590004535457","","mustmulyono","in","","0","0","0","https://x.com/undefined/status/1928576590004535457","1719343607243837440",
"1927894660761911372","Fri May 30 22:12:53 +0000 2025","1","@txtdrimedia Ngomong asl njeplak....lha anak bapak ngga perlu ikut MBG...dirumah juga sudah makan enak....gaji bapak sudah gede....","1928575368904192266","","txtdrimedia","in","","0","1","0","https://x.com/undefined/status/1928575368904192266","98561651",
"1928574107857121375","Fri May 30 22:09:53 +0000 2025","2","yap @Zak_MBG","1928574612591251673","","spidyfam","und","","0","1","0","https://x.com/undefined/status/1928574612591251673","1591078596193718274",
"1927894660761911372","Fri May 30 22:09:51 +0000 2025","0","@txtdrimedia @_yayapping harusnya km nerima mbg","1928574605834563684","","txtdrimedia","in","","0","1","0","https://x.com/undefined/status/1928574605834563684","1572605178230243331",
"1928570239970635885","Fri May 30 22:08:50 +0000 2025","6","@Madonna https://t.co/gXWYpdmpp0","1928574346701779054","","Madonna","qme","","0","1","1","https://x.com/undefined/status/1928574346701779054","1906892289089359872",
